transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020080689.1,17,15,58,27,17,0,36,59
rna-XM_020080695.1,0,0,0,109,169,91,408,316
rna-XM_020080696.1,0,0,0,0,0,0,0,0
rna-XM_020080697.1,0,0,0,0,0,0,0,383
rna-XM_020080694.1,747,811,960,517,784,523,381,238
rna-XM_020080699.1,382,349,377,307,451,404,276,144
rna-XM_020080700.1,206,260,290,0,229,0,202,280
rna-XM_020080688.1,225,185,423,450,223,202,333,604
rna-XM_020080582.1,14,18,22,11,7,18,10,18
rna-XM_020080806.1,19,41,43,32,17,22,27,34
rna-XM_020080876.1,54,55,44,24,12,25,29,20
rna-XM_020080875.1,0,0,0,0,0,0,0,0
rna-XM_020080872.1,0,0,0,67,36,163,32,183
rna-XM_020080878.1,6269,5737,7534,7237,6402,4394,3695,3643
rna-XM_020080873.1,209,238,207,141,220,169,165,187
rna-XM_020080877.1,49,34,46,10,41,31,40,59
rna-XM_020080871.1,147,139,243,20,68,36,204,61
rna-XM_020081119.1,793,1351,1611,782,1499,1248,1080,1661
rna-XM_020081118.1,375,0,0,105,0,0,291,148
rna-XM_020081442.1,288,168,176,246,177,171,244,207
rna-XM_020081325.1,75,125,229,208,84,111,167,314
rna-XR_002202470.1,0,5,0,0,4,0,7,13
rna-XM_020080583.1,704,915,1090,720,800,1008,906,1020
rna-XM_020080736.1,70,74,92,59,54,55,93,60
rna-XM_020080584.1,121,165,83,87,100,131,160,201
rna-XM_020080824.1,0,12,17,0,16,12,3,14
rna-XM_020080823.1,10,12,11,33,10,0,7,7
rna-XM_020081340.1,0,0,0,0,0,0,0,0
rna-XM_020081339.1,0,0,0,0,0,5,0,0
rna-XM_020081338.1,21,19,31,17,20,14,14,23
rna-XM_020081482.1,14,49,47,45,63,45,40,48
rna-XM_020080727.1,13,16,32,12,10,8,8,0
rna-XM_020080794.1,158,196,170,201,147,213,315,222
rna-XM_020080585.1,37,30,10,3,8,20,41,28
rna-XM_020081306.1,0,0,0,0,0,0,0,0
rna-XM_020081307.1,0,0,0,0,0,0,0,0
rna-XM_020081308.1,0,0,0,0,0,0,23,0
rna-XM_020081305.1,344,381,734,272,399,432,477,597
rna-XM_020081431.1,18,24,43,38,26,23,27,35
rna-XM_020080433.1,105,74,161,95,0,141,268,0
rna-XM_020080434.1,116,109,162,120,246,113,0,333
rna-XM_020080445.1,163,329,317,144,223,166,234,204
rna-XM_020080447.1,142,12,0,0,116,192,14,0
rna-XM_020080444.1,114,226,0,123,0,149,185,66
rna-XM_020080448.1,61,19,0,0,0,0,0,0
rna-XM_020080449.1,117,0,3,0,0,0,0,0
rna-XM_020080450.1,70,16,0,0,47,0,0,0
rna-XM_020080439.1,0,81,35,67,81,134,94,428
rna-XM_020080441.1,723,664,667,370,332,305,282,413
rna-XM_020080438.1,68,1,68,0,1,1,137,0
rna-XM_020080436.1,47,3,1,1,20,2,38,6
rna-XM_020080440.1,4,0,5,1,1,1,1,2
rna-XM_020080923.1,0,0,13,0,6,0,0,0
rna-XM_020080924.1,0,0,14,0,6,0,0,0
rna-XM_020080921.1,0,102,140,0,16,0,0,0
rna-XM_020080915.1,0,122,262,0,30,21,29,0
rna-XM_020080918.1,0,0,0,0,0,0,0,0
rna-XM_020080917.1,0,0,0,0,1,0,0,0
rna-XM_020080922.1,95,4,38,65,116,84,129,208
rna-XM_020080919.1,2650,1971,2105,1873,2616,2818,2450,2139
rna-XM_020080916.1,6,7,1,0,32,1,53,13
rna-XM_020081318.1,207,230,216,160,56,0,344,0
rna-XM_020081317.1,150,221,332,363,323,14,189,0
rna-XM_020081315.1,108,0,0,0,0,448,0,414
rna-XM_020081316.1,47,40,13,22,13,24,6,42
rna-XM_020080712.1,56,54,58,42,65,68,75,45
rna-XM_020080416.1,207,200,263,139,194,158,196,245
rna-XM_020080521.1,0,0,5,0,0,0,0,0
rna-XM_020080520.1,12,22,84,79,12,8,8,14
rna-XM_020081228.1,1418,1243,2135,2105,1954,1283,1444,2245
rna-XM_020080963.1,302,61,140,0,286,114,128,0
rna-XM_020080962.1,129,400,464,280,301,296,389,530
rna-XM_020080966.1,1067,767,958,830,911,634,651,660
rna-XM_020080965.1,20,65,0,6,10,52,10,0
rna-XM_020080964.1,3,0,5,2,54,0,2,0
rna-XM_020080967.1,5,5,0,0,0,4,3,0
rna-XR_002202491.1,91,15,2,24,6,15,12,9
rna-XM_020081409.1,287,305,190,129,230,205,168,125
rna-XM_020081410.1,25,27,26,6,19,27,26,20
rna-XM_020080854.1,0,0,0,0,0,0,0,0
rna-XM_020080858.1,0,0,0,0,0,0,0,0
rna-XM_020080856.1,16,14,3,15,8,7,8,8
rna-XM_020080857.1,2,0,53,0,0,0,4,3
rna-XM_020080852.1,26,45,29,12,31,51,52,32
rna-XM_020080848.1,0,0,2,0,4,0,0,0
rna-XM_020080849.1,0,4735,0,1636,2558,2344,2034,1160
rna-XM_020080847.1,116,65,87,56,117,83,62,111
rna-XM_020080850.1,1269,121,981,963,1230,1264,1220,604
rna-XM_020080851.1,3105,364,1921,0,0,0,0,0
rna-XM_020080853.1,254,186,440,306,343,209,273,337
rna-XM_020081432.1,86,75,74,219,80,75,53,102
rna-XM_020080949.1,0,7,2,0,0,3,8,8
rna-XM_020080944.1,827,908,901,579,1032,788,916,1051
rna-XM_020080945.1,2,0,374,3,5,0,0,12
rna-XM_020080948.1,408,453,664,391,493,343,384,627
rna-XM_020080946.1,11,20,17,35,30,4,4,2
rna-XR_002202469.1,0,0,0,0,0,0,0,0
rna-XM_020080588.1,6,3,0,8,3,0,12,23
rna-XM_020081400.1,798,662,801,364,722,608,704,770
rna-XM_020081385.1,0,0,0,0,0,0,0,0
rna-XM_020081384.1,73,82,77,46,70,47,77,42
rna-XM_020081196.1,371,276,253,162,321,332,449,401
rna-XM_020081030.1,0,156,152,19,9,4,146,6
rna-XM_020081029.1,0,0,0,2,0,0,0,0
rna-XM_020081027.1,0,0,0,0,0,0,0,0
rna-XM_020081026.1,0,0,0,1,7,8,57,0
rna-XM_020081028.1,0,0,0,0,0,0,0,0
rna-XM_020081031.1,113,101,43,32,92,62,84,88
rna-XM_020081025.1,182,44,24,169,161,188,8,120
rna-XM_020080780.1,0,0,0,0,0,0,0,0
rna-XM_020080782.1,5,0,6,0,3,11,0,0
rna-XM_020080781.1,96,57,47,10,97,61,64,52
rna-XM_020080784.1,59,0,51,0,0,0,0,89
rna-XM_020080783.1,57,106,97,100,118,102,128,116
rna-XM_020080785.1,0,0,0,0,0,0,0,0
rna-XM_020080786.1,0,0,0,0,0,0,0,0
rna-XM_020080819.1,0,0,0,0,0,0,0,0
rna-XM_020080820.1,0,0,0,0,0,0,0,0
rna-XM_020080818.1,16,14,0,0,10,6,16,0
rna-XM_020080770.1,0,0,26,24,0,0,101,19
rna-XM_020080776.1,1462,972,504,1805,902,488,1982,2767
rna-XM_020080779.1,355,13,378,0,0,203,0,0
rna-XM_020080775.1,102,0,283,4,0,82,0,9
rna-XM_020080773.1,86,0,107,0,0,77,136,0
rna-XM_020080771.1,80,0,37,0,0,53,123,0
rna-XM_020080772.1,60,0,842,0,265,843,175,0
rna-XM_020080769.1,51,0,46,0,112,84,126,0
rna-XM_020080774.1,50,744,185,0,356,374,14,0
rna-XM_020080768.1,48,0,29,13,212,47,117,15
rna-XM_020080777.1,48,628,179,27,245,386,0,71
rna-XM_020080767.1,41,0,24,0,106,39,109,0
rna-XM_020081391.1,0,0,0,0,0,0,0,0
rna-XM_020081389.1,0,0,0,0,0,0,0,0
rna-XM_020081393.1,0,0,0,0,0,0,0,0
rna-XM_020081387.1,238,260,299,0,262,0,0,0
rna-XM_020081392.1,270,306,0,0,163,219,0,179
rna-XM_020081388.1,288,205,77,93,17,21,101,14
rna-XM_020081390.1,30,0,0,4,0,0,0,0
rna-XM_020081394.1,144,109,274,144,152,172,308,199
rna-XM_020080566.1,40,23,28,20,26,31,17,47
rna-XM_020080589.1,7,0,10,6,2,12,0,8
rna-XM_020080473.1,204,139,110,110,181,124,147,186
rna-XM_020080453.1,182,104,202,48,260,237,220,407
rna-XM_020080539.1,10,22,20,76,17,16,5,23
rna-XM_020081466.1,295,243,337,283,369,190,287,388
rna-XM_020081005.1,115,212,250,219,262,274,276,310
rna-XM_020081007.1,0,0,0,0,0,0,0,0
rna-XM_020081006.1,90,84,95,15,72,96,126,87
rna-XM_020081460.1,106,0,388,0,299,132,183,459
rna-XM_020081459.1,360,550,642,168,300,521,530,305
rna-XM_020081099.1,33,22,47,17,39,31,26,19
rna-XM_020081100.1,368,335,1078,221,603,278,408,802
rna-XM_020081443.1,0,159,209,0,95,0,0,0
rna-XM_020081449.1,264,168,97,261,193,298,377,248
rna-XM_020081445.1,201,149,166,16,54,301,395,249
rna-XM_020081447.1,26,0,0,0,0,0,0,0
rna-XM_020081448.1,9,0,20,9,0,0,26,35
rna-XM_020081446.1,6,2,0,0,5,7,5,0
rna-XM_020081354.1,0,0,0,0,0,0,0,0
rna-XM_020081357.1,0,0,0,0,0,0,0,0
rna-XM_020081358.1,0,0,227,0,0,0,231,130
rna-XM_020081356.1,325,141,246,76,224,426,247,122
rna-XM_020081355.1,36,8,35,5,18,15,25,52
rna-XM_020081353.1,172,318,224,246,204,163,436,617
rna-XM_020081287.1,0,0,0,0,0,0,0,0
rna-XM_020081286.1,0,0,0,0,0,0,0,0
rna-XM_020081285.1,40,20,40,12,50,23,26,49
rna-XM_020081288.1,146,148,284,134,190,131,192,198
rna-XM_020080497.1,0,0,0,0,0,0,0,0
rna-XM_020080498.1,0,0,0,0,0,0,0,0
rna-XM_020080499.1,0,0,0,0,0,0,0,0
rna-XM_020080500.1,0,0,0,0,0,0,0,0
rna-XM_020080496.1,10,10,22,0,0,7,17,8
rna-XM_020080469.1,93,34,21,3,77,41,64,35
rna-XM_020081361.1,91,63,87,47,75,38,55,71
rna-XM_020080725.1,0,1,0,17,0,0,0,0
rna-XM_020080724.1,1450,1140,655,580,676,384,300,228
rna-XM_020080563.1,533,465,190,189,400,203,267,184
rna-XM_020081479.1,196,135,396,90,299,163,163,228
rna-XM_020080798.1,51,45,24,29,42,15,16,18
rna-XM_020080554.1,411,425,523,417,377,410,408,565
rna-XM_020080430.1,0,0,2,0,0,20,0,15
rna-XM_020080428.1,122,149,0,73,180,20,110,40
rna-XM_020080429.1,31,34,374,0,0,210,158,299
rna-XM_020081033.1,0,0,0,0,0,0,0,0
rna-XM_020081035.1,0,0,0,0,0,0,0,0
rna-XM_020081034.1,0,0,0,0,0,0,0,0
rna-XM_020081038.1,0,0,0,0,0,0,0,0
rna-XM_020081037.1,0,0,0,0,0,0,0,0
rna-XM_020081032.1,425,309,554,227,510,191,256,375
rna-XM_020081039.1,420,309,682,1123,367,336,468,639
rna-XM_020080594.1,230,164,248,388,246,220,259,422
rna-XM_020081051.1,114,92,221,60,125,48,146,193
rna-XM_020081049.1,258,158,208,126,255,135,242,275
rna-XM_020081047.1,0,100,192,67,80,106,229,196
rna-XM_020081048.1,0,0,0,0,0,5,0,8
rna-XM_020081046.1,379,332,357,96,383,323,301,330
rna-XM_020080488.1,1390,1448,1781,1448,2032,1628,1928,4695
rna-XM_020080489.1,1478,1758,2059,1668,2449,1993,2388,5540
rna-XM_020080395.1,119,50,229,174,152,96,98,183
rna-XM_020080394.1,174,130,274,150,194,148,193,209
rna-XM_020080431.1,0,0,0,0,0,0,0,0
rna-XM_020080432.1,498,360,533,399,386,438,480,539
rna-XM_020080459.1,0,3,0,0,0,0,6,0
rna-XM_020080979.1,0,0,1116,0,45,0,492,0
rna-XM_020080980.1,0,5,30,7,0,2,0,5
rna-XM_020080976.1,645,839,0,400,646,832,0,672
rna-XM_020080977.1,14,7,0,6,50,12,0,311
rna-XM_020080978.1,3,9,0,0,92,10,470,219
rna-XM_020080526.1,142,151,294,126,138,155,236,202
rna-XR_002202460.1,0,0,0,0,0,0,0,0
rna-XM_020081283.1,623,556,424,179,697,534,423,283
rna-XM_020081284.1,8,20,15,3,16,6,13,21
rna-XM_020081465.1,72,66,38,8,50,48,35,17
rna-XM_020081207.1,0,0,0,0,0,0,0,3
rna-XM_020081208.1,0,0,0,0,0,0,0,0
rna-XM_020081209.1,0,0,0,0,0,0,0,0
rna-XM_020081210.1,0,0,0,0,0,0,0,0
rna-XM_020080595.1,178,150,146,70,142,134,132,143
rna-XM_020080492.1,124,98,91,80,120,112,171,165
rna-XM_020081013.1,0,0,0,0,0,0,4,0
rna-XM_020081011.1,695,548,1126,606,826,702,697,1027
rna-XM_020081012.1,45,72,17,16,43,47,4,143
rna-XM_020081376.1,125,113,331,184,207,95,128,256
rna-XM_020080524.1,183,128,136,61,157,124,96,129
rna-XM_020081171.1,81,55,174,76,85,73,99,167
rna-XM_020081172.1,151,146,316,190,166,145,275,572
rna-XM_020081173.1,125,60,155,143,146,81,135,322
rna-XM_020080378.1,0,0,0,0,118,0,1,0
rna-XM_020080379.1,204,138,246,148,118,158,165,301
rna-XM_020080547.1,3,5,0,20,0,0,0,6
rna-XM_020080894.1,0,0,0,0,0,0,0,0
rna-XM_020080895.1,0,0,0,0,37,0,48,81
rna-XM_020080896.1,0,155,343,0,163,3,131,126
rna-XM_020080897.1,0,0,0,0,38,0,132,89
rna-XR_002202474.1,500,422,426,419,586,748,475,646
rna-XM_020080892.1,377,254,279,0,133,0,52,91
rna-XM_020081181.1,695,709,818,350,688,910,1694,2281
rna-XM_020081182.1,0,0,1,0,0,0,6,27
rna-XM_020081184.1,0,0,2,0,0,0,0,0
rna-XM_020081183.1,32,41,23,13,12,19,52,37
rna-XM_020080391.1,254,0,35,251,0,0,49,202
rna-XM_020080389.1,575,913,959,325,506,828,631,612
rna-XM_020080390.1,19,0,3,0,324,0,0,0
rna-XR_002202445.1,50,0,23,16,12,0,0,57
rna-XR_002202446.1,40,0,3,23,10,0,26,0
rna-XM_020080553.1,6699,7418,5978,3532,6001,8196,5352,3465
rna-XM_020081404.1,80,77,127,32,66,111,102,147
rna-XM_020081403.1,32,38,55,44,72,40,98,105
rna-XM_020080672.1,10240,8099,7997,6303,6844,6266,8561,8678
rna-XM_020081378.1,75,169,433,1557,131,206,332,541
rna-XM_020080596.1,3,0,0,0,0,3,0,0
rna-XM_020080732.1,0,3,8,0,4,4,4,2
rna-XM_020080731.1,75,51,62,24,40,62,62,51
rna-XM_020080837.1,0,5,11,0,0,12,5,4
rna-XM_020081395.1,147,147,126,85,197,135,143,164
rna-XM_020080956.1,0,0,0,0,0,0,0,0
rna-XM_020080957.1,0,0,0,0,0,0,0,0
rna-XM_020080959.1,0,0,0,0,272,0,0,204
rna-XM_020080955.1,293,284,241,141,59,299,268,25
rna-XM_020080960.1,10,12,31,22,24,0,31,10
rna-XM_020080961.1,10,1,0,11,0,0,0,10
rna-XM_020081004.1,69,46,249,67,131,110,89,240
rna-XM_020081002.1,209,189,227,75,206,148,222,295
rna-XM_020080597.1,842,637,740,577,524,780,892,850
rna-XM_020080599.1,37,35,75,22,61,58,68,60
rna-XM_020080542.1,118,93,147,49,128,122,117,180
rna-XM_020081294.1,0,44,0,0,0,0,0,0
rna-XM_020081291.1,60,43,59,28,46,35,49,29
rna-XM_020081293.1,966,824,2602,515,2070,732,785,591
rna-XM_020081117.1,220,0,297,0,75,160,313,0
rna-XM_020081114.1,194,309,272,341,327,156,63,389
rna-XR_002202481.1,9,0,14,0,0,0,0,0
rna-XM_020081112.1,0,0,0,0,0,0,0,0
rna-XM_020081110.1,425,130,78,303,309,127,312,267
rna-XM_020081111.1,2,266,272,0,140,148,0,0
rna-XM_020081113.1,627,391,946,381,763,487,909,623
rna-XM_020081437.1,222,225,160,52,196,218,226,201
rna-XM_020080993.1,1526,1366,1900,1090,1702,2735,2016,3486
rna-XM_020080992.1,1096,530,1634,506,822,2274,2114,2298
rna-XM_020080994.1,8765,7515,6400,4585,6348,8707,6443,2416
rna-XM_020080996.1,4680,5044,5840,4721,5581,4313,5648,4008
rna-XM_020080974.1,53,22,319,65,117,276,481,1134
rna-XM_020080968.1,38,32,91,30,82,62,58,10
rna-XM_020080970.1,6041,3533,3352,2899,8621,3978,3923,4552
rna-XM_020080973.1,4230,3541,3335,2904,2202,3887,3750,4281
rna-XM_020080969.1,2465,2115,2788,2243,1338,2502,3199,3681
rna-XM_020080972.1,1255,1995,2641,2110,697,2369,3232,3621
rna-XM_020080515.1,0,0,0,273,7,8,0,0
rna-XM_020080514.1,46,52,76,0,55,60,40,63
rna-XM_020081399.1,128,224,383,210,351,206,206,196
rna-XM_020081397.1,132,15,347,249,22,16,31,162
rna-XM_020081398.1,3,0,7,3,3,0,0,220
rna-XM_020080880.1,391,272,371,156,319,320,323,465
rna-XM_020080879.1,87,32,61,24,119,24,46,0
rna-XM_020080881.1,557,446,801,367,636,354,438,422
rna-XM_020080882.1,17,22,49,11,38,27,17,23
rna-XM_020080883.1,26,9,20,9,35,15,10,11
rna-XM_020080601.1,452,410,238,239,462,392,353,506
rna-XM_020080674.1,0,0,0,0,0,0,0,0
rna-XM_020080675.1,0,0,0,0,0,0,0,0
rna-XM_020080673.1,15,21,15,38,17,27,9,17
rna-XM_020080682.1,0,0,0,0,0,0,0,0
rna-XM_020080678.1,0,138,0,0,25,0,216,0
rna-XM_020080680.1,16,0,0,0,0,0,0,0
rna-XM_020080681.1,10,16,13,4,15,7,8,9
rna-XM_020080676.1,39,67,48,25,37,43,63,68
rna-XM_020080602.1,10,0,0,11,0,0,0,0
rna-XM_020080683.1,777,518,777,561,653,504,485,777
rna-XM_020080679.1,754,592,638,534,685,674,419,674
rna-XM_020080684.1,1127,789,1511,850,1051,846,1126,2565
rna-XM_020080703.1,0,1,10,0,6,0,0,0
rna-XM_020080702.1,319,220,352,186,300,201,280,364
rna-XM_020081343.1,123330,80422,84939,89900,39426,45469,46743,39726
rna-XM_020081341.1,1235,5035,4642,4621,6027,3986,2015,3708
rna-XM_020081342.1,1011,2235,2772,2672,2192,4373,2126,3609
rna-XM_020081282.1,267,225,525,135,430,266,288,430
rna-XM_020081176.1,484,0,0,0,41,0,0,2
rna-XM_020081175.1,295,208,104,310,585,721,558,616
rna-XM_020081174.1,240,270,363,5,378,170,289,258
rna-XM_020081177.1,116,316,5,218,0,116,166,280
rna-XM_020081149.1,0,0,5,3,3,0,17,130
rna-XM_020081148.1,0,0,0,3,0,0,156,0
rna-XM_020081146.1,359,364,391,473,192,313,17,423
rna-XM_020081147.1,5,3,205,11,212,0,396,501
rna-XM_020081094.1,0,37,39,0,0,26,0,19
rna-XM_020081097.1,76,60,68,38,79,34,74,126
rna-XM_020081093.1,57,0,116,47,89,33,61,60
rna-XM_020081096.1,76,67,43,19,104,69,74,32
rna-XM_020081095.1,66,38,154,50,26,35,92,74
rna-XM_020081092.1,14,7,21,3,14,8,14,11
rna-XM_020081090.1,17,13,0,0,8,6,2,8
rna-XM_020081194.1,383,307,760,291,751,256,309,280
rna-XM_020081045.1,0,0,0,13,133,0,173,0
rna-XM_020080708.1,0,0,0,0,0,0,0,0
rna-XM_020080709.1,0,0,0,0,0,0,0,0
rna-XM_020080604.1,389,171,65,86,209,172,205,79
rna-XM_020081244.1,798,763,670,847,726,747,661,689
rna-XM_020081044.1,843,719,1065,624,625,743,655,924
rna-XM_020080826.1,3,5,0,3,0,3,8,3
rna-XM_020080606.1,151,126,284,721,245,172,190,430
rna-XM_020080607.1,35,29,60,145,47,33,28,88
rna-XM_020080538.1,3589,2472,2878,3114,2937,2595,3008,3194
rna-XM_020081383.1,0,0,0,0,0,0,0,0
rna-XM_020081382.1,7,0,11,9,5,12,7,0
rna-XM_020080723.1,14,15,24,27,15,7,14,0
rna-XM_020080475.1,142,108,161,93,148,122,169,204
rna-XM_020081335.1,0,0,0,0,0,0,0,0
rna-XM_020081334.1,2745,2744,4414,2034,3840,2921,3588,3094
rna-XM_020080803.1,0,0,0,58,0,10,14,349
rna-XM_020081344.1,185,126,124,60,135,110,95,85
rna-XM_020080511.1,0,0,24,0,22,8,17,0
rna-XM_020080608.1,111,67,73,48,83,62,88,132
rna-XM_020081474.1,560,406,800,449,525,422,727,1156
rna-XM_020080802.1,42,11,29,25,36,24,12,10
rna-XM_020081439.1,46,47,34,33,54,40,47,39
rna-XM_020080457.1,0,0,0,0,44,0,0,0
rna-XM_020080458.1,181,0,0,76,42,36,136,51
rna-XM_020080456.1,129,254,158,29,191,183,64,159
rna-XM_020081061.1,0,0,0,0,0,0,0,0
rna-XM_020081058.1,0,0,0,0,0,0,0,0
rna-XM_020081059.1,0,0,0,0,0,0,0,0
rna-XM_020081060.1,0,0,0,0,0,0,0,0
rna-XM_020081062.1,0,0,0,0,0,0,0,0
rna-XM_020081057.1,4,0,0,0,9,0,23,25
rna-XM_020081065.1,0,1,2,14,3,0,1,3
rna-XM_020081070.1,0,0,18,0,3,0,0,0
rna-XM_020081068.1,6,0,0,3,3,0,5,0
rna-XM_020081069.1,2,0,0,0,0,0,0,0
rna-XM_020081067.1,1,0,0,0,0,0,0,0
rna-XM_020081063.1,13,19,17,75,15,8,20,41
rna-XM_020081066.1,398,320,488,413,455,218,297,459
rna-XM_020080834.1,0,0,0,0,0,0,0,0
rna-XM_020080411.1,5,8,0,8,0,0,0,0
rna-XM_020080610.1,927,895,1339,959,1056,998,1189,1849
rna-XM_020080975.1,222591,181061,198773,194012,228884,228340,255705,271186
rna-XM_020081180.1,0,0,48,0,217,0,0,68
rna-XR_002202482.1,0,0,5,0,11,0,0,0
rna-XM_020081179.1,484,440,534,239,387,484,575,541
rna-XM_020081158.1,275,206,323,213,279,216,269,328
rna-XM_020081326.1,0,0,0,0,0,0,0,0
rna-XM_020080386.1,3,0,0,0,0,0,0,0
rna-XM_020080544.1,18,18,50,0,25,8,17,0
rna-XM_020080543.1,6,0,0,0,0,0,5,0
rna-XM_020080899.1,13550,9831,12382,7356,10433,7753,7881,5485
rna-XM_020080898.1,272,359,67,111,240,192,346,110
rna-XM_020080611.1,468,482,750,524,359,401,526,731
rna-XM_020080800.1,137,314,477,424,182,150,220,414
rna-XM_020081401.1,624,562,1163,1570,561,558,1082,1007
rna-XM_020081402.1,94,106,137,590,78,211,172,1357
rna-XM_020081312.1,0,0,0,147,0,0,0,0
rna-XM_020081313.1,0,0,20,0,59,6,44,75
rna-XM_020081314.1,160,137,127,5,124,176,121,101
rna-XM_020080612.1,5,8,5,0,2,0,0,0
rna-XM_020080721.1,245,156,342,170,165,221,229,444
rna-XM_020080864.1,442,408,408,157,403,268,329,287
rna-XM_020080863.1,324,452,574,678,599,539,465,404
rna-XM_020080718.1,443,409,1238,578,849,535,783,2397
rna-XM_020081421.1,0,0,3,0,0,0,0,0
rna-XM_020081418.1,575,355,551,193,659,408,623,448
rna-XM_020081419.1,86,199,667,234,27,98,216,106
rna-XM_020081089.1,0,0,390,3,0,0,0,0
rna-XM_020081087.1,1210,1253,774,852,1552,1076,866,1249
rna-XM_020081088.1,186,135,333,0,0,0,265,0
rna-XR_002202451.1,0,0,24,68,10,0,0,60
rna-XM_020080415.1,692,443,577,225,479,424,403,337
rna-XM_020080833.1,19,0,0,0,0,7,0,0
rna-XM_020081462.1,8,0,0,0,0,8,0,0
rna-XM_020081309.1,515,441,469,381,485,443,527,497
rna-XM_020081310.1,127,40,84,83,113,82,83,67
rna-XM_020081257.1,327,291,908,352,583,286,439,742
rna-XM_020081101.1,718,688,787,542,577,455,498,769
rna-XM_020081102.1,57,38,32,2,43,117,54,10
rna-XM_020081103.1,6,11,6,5,2,4,6,3
rna-XM_020080613.1,3645,2990,3933,2578,2442,1814,1990,1545
rna-XM_020080614.1,8,19,20,12,24,35,7,0
rna-XM_020080953.1,1387,671,548,308,1143,848,965,774
rna-XM_020080954.1,643,497,777,293,677,637,757,1057
rna-XM_020080713.1,74,76,68,28,71,81,78,84
rna-XM_020080485.1,0,0,0,0,0,0,0,14
rna-XM_020080484.1,3,9,30,15,19,16,40,87
rna-XM_020081371.1,1176,913,789,642,839,1210,882,496
rna-XM_020080506.1,18,35,24,16,27,36,19,12
rna-XM_020080615.1,595,404,443,297,565,443,451,596
rna-XM_020080952.1,822,687,439,368,713,730,594,351
rna-XR_002202475.1,1,0,0,0,0,0,0,0
rna-XM_020080951.1,76,99,109,33,84,51,66,78
rna-XM_020080950.1,14,20,21,19,0,8,0,0
rna-XM_020080616.1,12,14,27,10,0,0,0,0
rna-XM_020080410.1,0,23,43,10,40,21,24,18
rna-XM_020080409.1,0,0,6,0,0,0,0,0
rna-XM_020080559.1,260,337,279,209,106,132,116,33
rna-XR_002202456.1,5,27,10,9,4,5,3,0
rna-XM_020081363.1,4397,4680,4413,8496,3874,3441,3320,4431
rna-XM_020081362.1,794,875,800,406,584,590,457,466
rna-XR_002202458.1,0,0,13,18,0,0,0,0
rna-XM_020080701.1,33,31,52,39,39,39,39,72
rna-XM_020081359.1,262,249,1252,2612,925,220,1133,1434
rna-XM_020080478.1,0,0,0,0,0,0,0,0
rna-XM_020080477.1,45,27,65,23,38,40,69,66
rna-XM_020080716.1,573,381,804,553,602,445,626,1256
rna-XM_020080617.1,2228,1952,3241,1847,3310,2496,2018,3208
rna-XM_020080914.1,14557,13607,14015,12516,17354,10292,8517,19645
rna-XM_020080618.1,514,391,329,378,463,289,237,456
rna-XM_020081238.1,1153,1110,1395,635,1210,1041,824,1610
rna-XM_020081239.1,152,2,154,91,0,118,565,296
rna-XM_020080890.1,0,0,0,0,0,0,301,0
rna-XM_020080889.1,216,255,309,216,289,217,6,327
rna-XM_020080888.1,907,783,1042,574,1086,805,1061,1114
rna-XM_020080885.1,0,0,0,0,0,0,0,0
rna-XM_020080884.1,48,96,68,30,103,22,35,36
rna-XM_020080887.1,538,564,1745,770,1040,728,1223,1865
rna-XM_020081426.1,0,0,0,0,0,0,1,0
rna-XM_020081425.1,856,733,639,220,557,601,1016,320
rna-XM_020081427.1,416,496,478,373,312,427,923,849
rna-XM_020081485.1,11,0,58,5,157,30,70,35
rna-XM_020081484.1,16,3,46,16,61,43,194,26
rna-XM_020081488.1,723,685,560,485,391,575,545,434
rna-XM_020081121.1,0,0,6,0,0,29,0,25
rna-XM_020081122.1,0,6,0,0,23,0,12,0
rna-XM_020081120.1,59,21,39,31,42,0,11,0
rna-XM_020081123.1,220,216,445,158,329,263,360,421
rna-XM_020081124.1,53,26,48,7,66,37,15,112
rna-XM_020080739.1,22,33,122,34,71,22,49,52
rna-XM_020080707.1,66,61,34,23,62,35,16,29
rna-XM_020081483.1,157,112,182,88,134,113,144,182
rna-XM_020081377.1,32,47,24,27,23,36,33,22
rna-XM_020081145.1,17,7,42,8,16,10,29,15
rna-XM_020081142.1,0,0,0,0,0,0,0,0
rna-XM_020081140.1,0,0,0,4,0,0,0,0
rna-XM_020081138.1,0,471,976,0,1622,728,638,1981
rna-XM_020081141.1,792,1089,723,1213,871,916,708,1261
rna-XM_020081139.1,707,483,744,0,394,761,663,1214
rna-XM_020081143.1,525,0,308,0,0,0,562,331
rna-XM_020080812.1,0,0,3,8,0,5,0,15
gene-LOC109625411,0,0,4,5,4,0,4,4
rna-XM_020080400.1,0,7,16,0,0,0,0,0
rna-XM_020080399.1,17,8,0,16,41,13,32,53
rna-XM_020080562.1,17,27,17,54,31,28,20,24
rna-XM_020081435.1,57,59,61,29,60,33,38,68
rna-XM_020081226.1,156,207,139,137,173,240,150,134
rna-XM_020080621.1,9,14,25,9,14,16,26,15
rna-XM_020081098.1,17,15,23,15,29,20,8,16
rna-XR_002202492.1,102,132,122,100,158,182,118,200
rna-XM_020080622.1,22,19,21,32,50,29,37,42
rna-XM_020081043.1,0,0,11,0,12,0,0,67
rna-XM_020081041.1,1100,794,570,467,747,616,389,136
