transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020111701.1,36,69,72,32,62,28,39,101
rna-XM_020111712.1,5,0,8,0,0,0,0,0
rna-XM_020100437.1,76,68,127,35,68,50,95,158
rna-XM_020102018.1,0,11,0,0,11,0,11,0
rna-XM_020108028.1,497,535,679,496,637,433,525,756
rna-XM_020108038.1,68,53,65,17,69,56,68,101
rna-XM_020108016.1,55,39,20,31,53,36,40,43
rna-XM_020112024.1,0,7,0,0,0,0,0,0
rna-XM_020112032.1,0,0,0,0,0,0,0,0
rna-XM_020099902.1,0,0,0,0,0,0,0,0
rna-XM_020099911.1,0,0,0,0,0,0,0,0
rna-XR_002203279.1,0,0,0,0,0,0,0,0
rna-XR_002203278.1,0,0,0,4,0,0,0,0
rna-XM_020112643.1,0,0,0,0,5,0,0,0
rna-XM_020112635.1,0,0,0,0,4,0,7,0
rna-XM_020102005.1,0,0,0,0,0,0,0,0
rna-XM_020111631.1,0,0,0,0,0,0,0,0
rna-XM_020111648.1,0,0,0,0,0,0,0,0
rna-trnad-guc,0,0,0,0,0,0,0,0
rna-XM_020107603.1,2500,2474,2265,1645,2185,2334,1698,1562
rna-XM_020101993.1,3514,3721,2969,2142,2888,3556,2632,2206
rna-XM_020106992.1,425,315,333,208,411,349,367,458
rna-XM_020106959.1,1387,1653,1869,1067,2088,1626,1554,2334
rna-XM_020106967.1,966,880,144,425,729,663,875,333
rna-XM_020106980.1,962,1233,1150,917,616,596,852,1470
rna-XM_020106152.1,14,16,9,25,16,5,5,0
rna-XM_020105928.1,979,503,1134,612,421,208,230,990
rna-XM_020099925.1,5,3,0,0,7,0,5,0
rna-XM_020113666.1,589,435,488,381,493,360,429,573
rna-XM_020112619.1,151,117,35,61,60,78,48,9
rna-XM_020112627.1,94,0,0,0,0,0,0,0
rna-XM_020112346.1,438,353,402,337,391,416,463,537
rna-XM_020111618.1,100,108,211,43,156,89,142,174
rna-XM_020111640.1,35,27,77,13,74,49,29,35
rna-XM_020100708.1,4,14,15,0,15,8,20,13
rna-XM_020099828.1,0,0,0,0,0,0,0,0
rna-XM_020099787.1,0,4,0,0,0,0,0,0
rna-XM_020099793.1,0,0,0,0,0,0,0,0
rna-XM_020099813.1,0,0,0,0,0,0,0,0
rna-XM_020099821.1,0,0,0,0,0,0,0,0
rna-XM_020099804.1,0,0,0,0,0,0,0,0
rna-XR_002203269.1,0,0,0,3,0,0,0,0
rna-XM_020113527.1,237,272,135,177,150,245,290,215
rna-XM_020113534.1,191,121,104,0,96,19,0,0
rna-XM_020105850.1,0,0,0,0,0,0,0,0
rna-XM_020108940.1,0,0,0,0,0,0,0,0
rna-XM_020108948.1,0,0,0,0,0,0,0,0
rna-XM_020108953.1,0,0,0,0,0,0,0,0
rna-XM_020108961.1,0,0,0,0,0,0,0,0
rna-XM_020106619.1,0,0,5,0,0,0,0,0
rna-XM_020106254.1,0,0,0,0,0,3,0,0
rna-XM_020108653.1,0,0,69,0,71,0,93,0
rna-XM_020108646.1,0,0,0,0,0,0,0,0
rna-XR_002203746.1,0,0,0,0,0,0,0,2
rna-XM_020111986.1,0,0,0,0,0,0,0,0
rna-XM_020111994.1,0,0,49,0,58,83,53,0
rna-XM_020100112.1,0,0,0,5,0,0,0,0
rna-XM_020105819.1,0,0,0,0,0,0,0,0
rna-XM_020112453.1,384,337,502,242,280,603,644,541
rna-XM_020113310.1,738,673,748,894,576,585,783,1045
rna-XM_020102031.1,16,15,8,9,6,0,7,7
rna-XM_020108639.1,3,0,0,0,0,0,0,3
rna-XM_020108632.1,240,259,394,316,168,234,223,402
rna-XM_020111977.1,72,47,26,40,22,10,11,52
rna-XM_020113654.1,472,716,581,4913,325,228,651,2413
rna-XM_020098991.1,985,756,847,834,956,602,629,929
rna-XM_020100103.1,9,25,39,12,14,30,30,16
rna-XM_020112112.1,229,192,209,57,255,248,259,242
rna-XM_020109483.1,60,55,144,46,151,67,93,181
rna-XM_020109488.1,19,11,20,0,0,0,0,0
rna-XM_020113478.1,0,0,0,0,0,0,0,0
rna-XM_020113487.1,0,0,0,8,8,0,0,0
rna-XM_020108564.1,0,0,0,0,0,0,0,0
rna-XM_020108552.1,0,0,0,0,0,0,0,0
rna-XM_020108544.1,0,0,0,0,0,0,0,0
rna-XM_020108576.1,0,0,13,0,2,0,0,4
rna-XM_020110230.1,1046,823,1140,356,1246,997,1247,1631
rna-XM_020102043.1,326,292,362,357,341,299,321,396
rna-XM_020107242.1,227,158,315,261,220,192,189,329
rna-XM_020107064.1,0,0,0,0,0,0,0,1
rna-XM_020107123.1,0,0,0,0,0,0,0,0
rna-XM_020107071.1,0,0,0,0,0,0,0,0
rna-XM_020107080.1,0,0,0,0,0,0,0,0
rna-XM_020107088.1,0,0,0,0,0,0,0,0
rna-XM_020107097.1,0,0,0,0,0,0,0,0
rna-XM_020107105.1,0,0,0,0,0,0,0,0
rna-XM_020107114.1,0,0,0,0,0,0,0,0
rna-XM_020107132.1,0,0,0,0,0,0,0,0
rna-XM_020107142.1,0,0,0,0,0,0,0,0
rna-XM_020107152.1,0,0,0,0,0,0,0,0
rna-XM_020107159.1,0,0,0,0,0,0,0,0
rna-XM_020107166.1,0,0,0,0,0,0,0,0
rna-XM_020107175.1,0,0,0,0,0,0,0,0
rna-XM_020107182.1,0,0,0,0,0,0,0,0
rna-XM_020107191.1,0,0,0,0,0,0,0,0
rna-XM_020107199.1,0,0,0,0,0,0,0,0
rna-XM_020107229.1,184,187,232,260,203,185,230,302
rna-XM_020107221.1,34,0,193,2,4,39,109,23
rna-XM_020107211.1,103,116,149,113,82,101,140,123
rna-XM_020100957.1,322,183,115,52,451,304,192,203
rna-XM_020100293.1,68,99,93,70,180,90,58,55
rna-XM_020100032.1,296,189,284,139,307,184,243,303
rna-XM_020105887.1,0,0,0,0,0,0,0,0
rna-XM_020105906.1,24,48,19,12,53,24,46,21
rna-XM_020105895.1,18,22,18,25,11,14,18,7
rna-XM_020109038.1,0,75,0,107,0,3,0,0
rna-XM_020109049.1,0,0,0,0,0,0,0,0
rna-XM_020107268.1,0,0,0,0,0,0,0,0
rna-XM_020102128.1,0,0,3,0,0,0,0,0
rna-XM_020099705.1,0,0,0,0,0,0,0,0
rna-XM_020099714.1,0,0,0,0,0,0,0,0
rna-XM_020099672.1,0,0,0,0,0,0,0,0
rna-XM_020105780.1,0,0,0,0,0,0,0,0
rna-XM_020105772.1,0,0,0,0,0,0,0,0
rna-XM_020105789.1,0,0,0,0,0,0,0,0
rna-XM_020105797.1,0,0,0,0,0,0,0,0
rna-XM_020109030.1,322,214,842,413,430,326,466,610
rna-XM_020102116.1,32,33,12,20,28,32,42,21
rna-XM_020111239.1,288,243,313,173,235,207,265,329
rna-XM_020113714.1,157,264,437,141,1056,199,532,671
rna-XM_020102140.1,21,25,36,18,46,23,44,46
rna-XM_020113115.1,758,498,1674,677,1082,633,1029,1452
rna-XM_020099696.1,5,7,9,0,9,6,0,10
rna-XM_020099682.1,38,17,74,15,26,41,55,67
rna-XM_020106393.1,12,8,15,5,22,7,27,42
rna-XM_020100314.1,8,3,7,0,0,0,7,3
rna-XM_020102154.1,37,15,22,0,21,20,17,0
rna-XM_020106131.1,0,0,0,231,0,0,0,0
rna-XM_020106123.1,1081,1195,571,899,310,346,361,218
rna-XM_020102179.1,2,0,0,0,3,9,0,0
rna-XM_020106328.1,0,5,0,0,0,0,2,0
rna-XM_020111760.1,0,285,0,0,0,0,1,0
rna-XM_020111753.1,0,0,9,11,0,0,0,0
rna-XM_020111767.1,0,0,57,39,38,0,0,81
rna-XM_020111740.1,318,0,43,0,41,250,0,30
rna-XM_020111746.1,25,0,346,262,223,20,366,348
rna-XM_020109524.1,948,702,1357,533,1163,807,857,1305
rna-XM_020106687.1,0,0,0,0,0,0,0,0
rna-XM_020111547.1,0,0,0,0,0,0,0,0
rna-XR_002203644.1,0,0,0,0,0,0,0,0
rna-XR_002203642.1,0,0,0,0,0,0,0,0
rna-XM_020111272.1,1671,1717,3393,1899,2208,2011,2794,4198
rna-XM_020113217.1,3,0,0,268,2,5,0,101
rna-XM_020113231.1,74,1,0,0,0,0,0,66
rna-XM_020113222.1,887,1211,1051,1129,528,727,1096,2068
rna-XM_020100979.1,108,80,31,113,7,141,89,19
rna-XM_020100971.1,112,75,38,98,67,83,93,48
rna-XM_020110240.1,120,175,227,311,114,110,170,367
rna-XM_020112994.1,188,181,179,175,175,162,141,249
rna-XM_020106680.1,22,0,0,0,7,12,0,3
rna-XM_020111558.1,2970,2911,2816,2714,2473,2575,2510,2291
rna-XM_020111569.1,36,21,51,9,42,44,31,58
rna-XM_020102192.1,474,701,672,523,689,505,524,391
rna-XM_020111302.1,191,232,371,374,230,215,262,382
rna-XM_020111293.1,46,38,104,287,44,51,99,91
rna-XM_020111310.1,2,4,0,10,0,2,2,4
rna-XM_020112923.1,335,251,549,251,551,372,422,416
rna-XM_020112930.1,13,2,27,0,0,0,10,3
rna-XM_020099502.1,83,102,347,229,259,130,261,212
rna-XM_020111049.1,0,0,167,101,0,0,0,117
rna-XM_020111058.1,0,0,0,0,0,0,68,139
rna-XM_020111064.1,0,0,124,0,0,0,0,125
rna-XM_020111034.1,194,212,0,74,223,218,2,12
rna-XM_020111041.1,8,18,13,31,0,42,256,0
rna-XM_020110384.1,0,0,27,0,89,18,39,67
rna-XM_020110392.1,0,61,35,0,0,0,58,0
rna-XM_020110399.1,0,0,0,0,0,0,1,1
rna-XM_020101029.1,0,0,0,8,0,0,0,0
rna-XM_020102063.1,0,0,0,0,0,0,0,0
rna-XM_020102071.1,0,0,0,0,0,0,0,0
rna-XM_020105248.1,0,0,0,0,0,0,0,0
rna-XM_020102084.1,0,0,3,0,0,0,0,0
rna-XR_002203611.1,0,0,0,0,0,0,0,0
rna-XR_002203610.1,0,0,0,0,0,0,0,0
rna-XM_020113626.1,0,0,0,0,0,0,0,0
rna-XM_020113616.1,0,0,0,0,0,0,0,0
rna-XM_020113602.1,0,0,0,0,0,0,0,0
rna-XM_020113609.1,0,0,0,0,5,3,0,0
rna-XM_020107468.1,0,458,717,0,496,479,618,796
rna-XM_020108597.1,0,0,0,0,0,0,0,0
rna-XM_020108604.1,0,0,0,0,0,0,0,0
rna-XM_020100761.1,0,0,5,0,6,6,0,0
rna-XM_020108992.1,0,0,109,0,0,8,75,128
rna-XM_020108999.1,0,0,158,0,0,0,74,33
rna-XM_020112869.1,0,0,0,0,0,0,0,0
rna-XM_020112862.1,0,0,0,0,0,15,0,0
rna-XM_020099388.1,0,0,0,0,0,0,0,0
rna-XM_020100176.1,0,47,0,0,0,23,19,69
rna-XM_020098802.1,0,0,0,0,0,14,0,0
rna-XM_020098828.1,0,0,0,2,0,0,0,0
rna-XM_020098811.1,0,0,0,1,0,0,0,0
rna-XM_020098819.1,0,0,0,8,0,0,0,0
rna-XR_002203313.1,0,0,0,0,0,0,0,0
rna-XM_020105842.1,0,0,0,0,0,0,0,0
rna-XM_020112940.1,0,0,0,0,22,0,6,1
rna-XM_020112945.1,0,0,0,0,0,0,0,0
rna-XM_020112952.1,0,0,0,0,0,0,0,0
rna-XM_020113445.1,0,0,0,0,0,0,0,0
rna-XM_020106423.1,0,0,0,0,0,0,0,0
rna-XM_020106431.1,0,0,0,0,0,0,0,0
rna-XM_020106455.1,0,0,749,224,149,0,262,191
rna-XM_020106462.1,0,0,339,284,202,50,420,378
rna-XM_020106469.1,0,0,1070,256,159,0,410,74
rna-XM_020113135.1,0,0,0,0,0,0,0,0
rna-XM_020113142.1,0,0,0,0,35,0,0,0
rna-XM_020113150.1,0,0,0,0,0,0,0,0
rna-XM_020113158.1,0,0,0,0,0,0,0,0
rna-XM_020113163.1,0,0,0,0,0,0,0,0
rna-XM_020099269.1,0,3,4,1,0,4,4,4
rna-XM_020106756.1,0,0,0,0,4,0,0,0
rna-XM_020106047.1,0,0,0,0,0,0,0,0
rna-XM_020102104.1,0,0,0,0,0,0,0,0
rna-XM_020100816.1,0,0,0,0,0,0,0,0
rna-XM_020100798.1,0,0,17,10,0,4,6,13
rna-XM_020100808.1,0,0,0,0,0,0,0,0
rna-XM_020113365.1,0,0,0,0,0,0,0,0
rna-XM_020105690.1,0,0,0,0,0,0,0,0
rna-trnar-ucu-3,0,0,0,0,0,0,0,0
rna-XM_020112060.1,0,0,0,0,0,0,0,0
rna-XM_020112074.1,0,0,0,0,0,0,0,0
rna-XM_020112067.1,0,0,0,0,0,0,0,0
rna-XM_020110376.1,117,54,22,23,0,49,53,103
rna-XM_020110357.1,121,79,171,49,87,87,159,344
rna-XM_020110364.1,44,13,7,15,13,30,11,19
rna-XM_020102052.1,69,57,226,54,131,69,125,279
rna-XM_020100944.1,4687,4312,5601,4052,4626,5717,5337,5560
rna-XM_020105400.1,94,64,407,257,183,68,129,278
rna-XM_020113387.1,1192,2068,1715,1331,1382,1920,2491,2751
rna-XM_020107482.1,151,102,194,36,189,127,131,158
rna-XM_020107494.1,116,102,395,66,351,84,106,247
rna-XM_020107459.1,369,0,4,470,3,6,3,3
rna-XM_020108620.1,769,408,250,541,494,297,286,177
rna-XM_020108611.1,520,162,241,5,603,576,190,525
rna-XM_020108587.1,317,688,290,0,262,256,723,356
rna-XM_020108982.1,354,0,333,0,0,51,0,212
rna-XM_020108974.1,150,472,1,303,461,380,356,196
rna-XM_020110313.1,1314,1757,1658,1392,788,1130,1899,2043
rna-XM_020110306.1,341,456,511,161,383,329,172,106
rna-XM_020110298.1,274,179,82,196,360,288,0,73
rna-XM_020112854.1,17,0,169,14,93,0,10,29
rna-XM_020112846.1,113,136,0,94,0,128,184,132
rna-XM_020110274.1,1468,1777,1912,1224,1311,1435,1445,1522
rna-XM_020112123.1,43,52,46,38,90,46,54,35
rna-XM_020099381.1,3,0,3,0,0,0,6,0
rna-XM_020112785.1,1599,1350,1090,1104,941,914,858,545
rna-XM_020112794.1,34,36,34,21,24,35,34,16
rna-XM_020112508.1,3109,2999,2532,2660,2646,2865,2825,4424
rna-XM_020099424.1,50,37,106,181,72,64,56,131
rna-XM_020111380.1,473,359,503,399,432,396,359,510
rna-XM_020111361.1,92,151,312,376,202,209,245,349
rna-XM_020111369.1,88,0,0,0,0,26,33,58
rna-XM_020099356.1,4,0,11,4,5,21,7,5
rna-XM_020099367.1,14954,15995,15102,13322,16688,18154,17436,16160
rna-XM_020100167.1,66,0,77,44,117,26,31,38
rna-XM_020106095.1,662,263,6,24,101,87,151,36
rna-XM_020098838.1,71,46,58,39,33,31,52,47
rna-XM_020098851.1,62,34,33,17,36,27,17,32
rna-XM_020111856.1,781,784,2319,871,1141,777,1166,1346
rna-XM_020113456.1,427,465,1098,489,1158,812,850,1013
rna-XM_020113437.1,15,15,14,16,21,9,9,23
rna-XM_020106446.1,222,275,235,168,131,256,198,41
rna-XM_020106439.1,10,115,33,18,33,51,35,30
rna-XM_020106508.1,457,367,369,295,304,271,259,476
rna-XM_020106527.1,139,104,232,251,31,29,0,117
rna-XM_020106519.1,2,28,56,0,107,33,87,49
rna-XM_020101084.1,217,198,211,221,174,201,217,267
rna-XM_020106479.1,2678,3214,3078,3618,4806,4092,3716,3729
rna-XM_020106495.1,21246,14425,14643,17703,12935,16650,18242,21383
rna-XM_020106487.1,1932,1058,268,1990,1108,668,871,2351
rna-XM_020102098.1,5,5,0,0,0,0,0,0
rna-XM_020113127.1,14,23,18,0,7,28,18,16
rna-XM_020099260.1,283,300,230,61,160,158,197,158
rna-XM_020099996.1,6,3,10,5,4,7,6,0
rna-XM_020113067.1,57,68,83,16,103,0,99,64
rna-XM_020113059.1,7,0,0,4,0,58,0,0
rna-XM_020099136.1,49,39,3,0,23,50,44,65
rna-XM_020099127.1,312,247,352,270,368,262,207,410
rna-XM_020113350.1,321,335,949,338,425,277,582,740
rna-XM_020113357.1,3,0,0,0,0,2,0,7
rna-XM_020105340.1,112,97,405,100,143,66,145,498
rna-XM_020111095.1,176,135,302,188,217,154,209,360
rna-XM_020111105.1,152,160,326,142,188,142,188,283
rna-XM_020112082.1,13,17,11,12,23,10,13,24
rna-XM_020109609.1,690,299,892,584,677,1317,258,2158
rna-XM_020109595.1,1108,1766,624,232,1524,972,2023,534
rna-XM_020109603.1,960,502,592,305,173,868,531,516
rna-XM_020101910.1,0,0,0,1,0,0,1,0
rna-XM_020103937.1,0,0,0,0,0,0,0,0
rna-XM_020103945.1,0,0,0,0,0,0,0,0
rna-XM_020104161.1,0,0,0,0,0,0,0,0
rna-XM_020101932.1,0,0,0,0,0,0,0,3
rna-XM_020103560.1,0,0,0,5,0,0,0,0
rna-XM_020103568.1,0,0,0,0,0,0,0,0
rna-XM_020103577.1,0,0,4,0,4,0,5,0
rna-XM_020103585.1,0,0,0,0,0,0,4,0
rna-XM_020103538.1,0,0,0,0,0,5,4,0
rna-XM_020103552.1,0,0,0,0,0,0,0,0
rna-XM_020104266.1,0,0,0,4,0,0,18,0
rna-XM_020104095.1,0,0,0,0,0,0,0,0
rna-XM_020104105.1,0,0,0,0,0,0,0,0
rna-XM_020104068.1,0,0,0,0,0,0,0,0
rna-XM_020101945.1,0,0,0,0,0,0,0,0
rna-XM_020104006.1,0,10,143,0,44,7,0,0
rna-XM_020104245.1,0,0,0,0,0,0,0,33
rna-XM_020101958.1,0,0,0,0,1,0,0,0
rna-XM_020103667.1,0,0,0,0,0,0,0,0
rna-XM_020103637.1,0,35,0,0,9,0,0,52
rna-XM_020103644.1,0,0,0,0,0,0,0,0
rna-XM_020103653.1,0,0,0,0,0,0,0,0
rna-XM_020103627.1,0,0,0,0,0,0,0,0
rna-XM_020104192.1,0,10,2,9,9,2,0,0
rna-XM_020104117.1,0,0,0,0,0,0,0,0
rna-XM_020104303.1,0,0,6,21,0,0,0,4
rna-XM_020103765.1,0,17,322,54,0,3,3,16
rna-XM_020103757.1,0,0,9,0,0,180,221,378
rna-trnap-agg,0,0,0,0,0,0,0,0
rna-trnag-ucc,0,0,0,0,0,0,0,0
rna-XM_020104287.1,0,0,0,0,0,0,0,0
rna-XM_020104219.1,0,0,0,0,1,0,0,0
rna-XM_020104226.1,0,0,0,0,0,0,0,0
rna-XR_002203494.1,0,0,0,0,0,0,0,0
rna-XM_020103979.1,0,0,0,0,0,0,0,0
rna-XM_020103987.1,0,0,0,0,0,0,46,0
rna-XM_020103993.1,0,0,0,0,0,0,0,0
rna-XM_020103839.1,0,0,0,0,0,2,0,0
rna-XM_020103831.1,0,0,0,0,0,0,0,0
rna-XM_020103500.1,0,0,279,0,42,0,218,77
rna-XM_020103473.1,0,0,0,62,0,0,40,43
rna-XM_020103482.1,0,0,0,0,0,5,0,0
rna-XM_020101921.1,87,124,182,111,125,131,167,291
rna-XM_020103849.1,605,450,392,389,608,605,450,241
rna-XM_020103531.1,153,150,129,87,144,182,192,255
rna-XM_020103545.1,9,5,4,4,12,0,5,0
rna-XM_020103956.1,16396,17385,9848,10286,11057,12544,12239,10900
rna-XM_020104258.1,145,148,233,105,216,196,184,272
rna-XM_020104205.1,308,301,308,284,425,303,260,436
rna-XM_020104086.1,7,12,37,27,11,13,25,28
rna-XM_020103924.1,10,21,48,12,20,21,37,16
rna-XM_020104171.1,772,589,1060,430,888,931,721,488
rna-XM_020104041.1,554,466,670,272,596,546,527,637
rna-XM_020103888.1,416,316,388,215,343,305,377,418
rna-XM_020103859.1,1138343,1197636,1467414,900221,1480804,861450,945063,1185105
rna-XM_020103598.1,1,0,6,1,11,4,6,1
rna-XM_020103607.1,1656,2005,3763,1767,3456,2660,3118,4696
rna-XM_020104075.1,4,0,5,7,0,3,0,0
rna-XM_020104237.1,116,152,150,113,138,172,211,271
rna-XM_020103620.1,58,18,107,113,86,89,82,70
rna-XM_020103660.1,3,0,0,0,25,0,0,0
rna-XM_020104143.1,113,84,15,123,0,67,48,53
rna-XM_020104150.1,38,47,84,0,86,56,39,0
rna-XM_020103773.1,861,1256,638,558,1314,848,667,1033
rna-XM_020103748.1,758,0,756,254,285,434,486,503
rna-XM_020104279.1,2,0,0,0,0,0,0,0
rna-XM_020104017.1,8452,9012,8780,3320,5147,5061,6869,14863
rna-XM_020103970.1,24,30,19,17,24,21,0,30
rna-XM_020104129.1,18,16,9,11,22,12,10,8
rna-XM_020103518.1,264,224,291,149,340,195,306,312
rna-XM_020103814.1,54,38,52,0,26,40,21,27
rna-XM_020103823.1,5,0,0,0,0,6,0,0
rna-XM_020103491.1,136,471,327,70,269,253,299,0
rna-XM_020103508.1,712,554,369,669,495,810,688,1574
rna-XR_002203480.1,40,91,40,12,33,57,117,17
rna-XM_020104052.1,109,51,150,67,85,119,98,174
rna-XM_020104180.1,140,117,271,317,198,98,277,712
rna-XM_020110866.1,0,0,0,0,0,0,0,0
rna-XR_002203863.1,0,0,0,0,0,0,0,0
rna-XM_020110876.1,0,0,0,0,0,0,4,0
rna-XM_020110885.1,0,0,0,0,0,0,0,0
rna-XM_020110845.1,0,0,0,0,0,0,0,7
rna-XR_002203606.1,0,0,3,0,0,0,0,0
rna-XM_020110432.1,0,0,0,0,0,0,0,0
rna-XM_020110440.1,0,0,0,0,0,0,0,0
rna-XM_020110448.1,0,0,0,0,0,0,0,0
rna-XM_020112472.1,0,0,381,0,0,281,0,585
rna-XM_020112464.1,0,251,0,0,308,0,0,92
rna-XM_020112479.1,0,0,0,0,0,0,0,0
rna-XM_020111785.1,0,0,0,0,0,0,0,0
rna-XM_020111815.1,0,72,42,0,0,0,2,0
rna-XM_020102233.1,0,0,0,1,3,0,0,0
rna-XM_020109289.1,0,0,5,0,0,0,0,0
rna-XM_020106025.1,0,0,0,0,0,0,0,0
rna-XM_020111392.1,3808,3385,21201,8096,13830,16234,24887,60716
rna-XM_020100721.1,97,55,48,13,42,80,35,15
rna-XM_020102205.1,478,405,540,175,209,716,689,620
rna-XM_020102218.1,247,323,308,127,344,377,316,184
rna-XM_020110856.1,316,259,128,91,341,142,112,54
rna-XR_002203864.1,20,30,20,20,17,33,30,33
rna-XM_020100785.1,11,12,23,13,17,19,29,42
rna-XM_020105952.1,11,8,13,11,12,12,19,27
rna-XM_020110410.1,245,90,211,10,347,189,269,146
rna-XM_020110425.1,21,7,3,19,10,28,0,0
rna-XM_020110456.1,10,5,188,10,48,10,27,1
rna-XM_020110418.1,11,225,24,206,6,0,0,0
rna-XM_020109538.1,707,551,812,374,949,622,795,1192
rna-XM_020108928.1,394,448,302,220,400,406,455,504
rna-XM_020112492.1,26,225,42,416,0,39,451,176
rna-XM_020112499.1,3,0,28,65,0,9,47,64
rna-XM_020112487.1,426,0,0,0,0,0,0,3
rna-XM_020108194.1,772,599,584,358,676,253,212,347
rna-XR_002203721.1,203,293,297,146,355,252,251,84
rna-XM_020108209.1,236,177,491,324,242,195,239,367
rna-XM_020111778.1,121,126,93,60,128,82,78,122
rna-XM_020111824.1,3,0,0,0,0,0,1,0
rna-XM_020111807.1,286,215,431,317,310,234,339,471
rna-XM_020111798.1,160,221,99,92,228,212,121,94
rna-XM_020113517.1,101,67,85,115,98,63,60,95
rna-XM_020109309.1,587,686,370,209,442,363,510,747
rna-XM_020109300.1,336,1,262,101,270,245,382,558
rna-XM_020109323.1,209,289,214,100,205,192,251,353
rna-XM_020109316.1,147,32,167,0,110,149,132,198
rna-XM_020109281.1,25,14,16,4,5,7,0,15
rna-XM_020109641.1,292,209,244,95,231,238,252,263
rna-XM_020102311.1,0,12,18,5,10,7,10,0
rna-XM_020113242.1,151,197,328,152,227,142,178,316
rna-XM_020100071.1,29,18,81,9,46,12,24,31
rna-XM_020111022.1,0,0,0,0,0,0,0,0
rna-XM_020105612.1,0,0,0,0,0,0,0,0
rna-XM_020105628.1,0,0,0,0,0,0,0,0
rna-XM_020105620.1,0,0,0,0,0,0,0,0
rna-XM_020112662.1,0,0,0,0,0,0,0,0
rna-XM_020099196.1,0,0,0,0,0,0,0,0
rna-XM_020099187.1,0,0,0,0,0,0,0,0
rna-XM_020099165.1,0,0,3,0,0,0,3,4
rna-XM_020102252.1,0,0,0,0,0,0,3,0
rna-XM_020102263.1,0,0,4,0,6,0,3,3
rna-XM_020102272.1,0,0,0,0,0,0,0,0
rna-XM_020109137.1,0,0,0,0,0,0,0,0
rna-XM_020109143.1,0,0,0,0,0,0,0,0
rna-XM_020109152.1,0,0,11,0,0,2,11,0
rna-XM_020109158.1,0,0,0,0,0,0,0,0
rna-XM_020109107.1,0,0,0,0,0,0,0,0
rna-XM_020109100.1,0,0,0,0,0,0,0,0
rna-XM_020109116.1,0,0,0,0,0,0,0,0
rna-XM_020109123.1,0,0,0,0,0,0,0,0
rna-XM_020109129.1,0,0,0,0,0,0,0,0
rna-XM_020112588.1,0,0,0,23,4,0,0,0
rna-XM_020107551.1,0,0,0,624,0,0,0,10
rna-XM_020101065.1,0,0,0,0,0,0,0,0
rna-XM_020107350.1,0,0,0,0,0,0,0,0
rna-XM_020107314.1,0,0,0,0,116,0,19,0
rna-XM_020107343.1,0,20,0,9,168,22,5,0
rna-XM_020107377.1,0,102,0,0,0,0,0,0
rna-XM_020105545.1,17349,12571,16014,23883,14723,16374,15689,14623
rna-XM_020105554.1,1762,6231,0,0,0,609,0,0
rna-XM_020102243.1,195,262,222,361,334,268,310,217
rna-XM_020112653.1,13,0,13,0,10,18,11,5
rna-XM_020112670.1,31,14,6,16,0,17,13,11
rna-XM_020109584.1,238,143,401,200,316,154,263,243
rna-XM_020112704.1,50,58,71,62,69,49,86,57
rna-XM_020112714.1,39,35,163,58,67,26,168,322
rna-XM_020106585.1,32578,25989,37227,31487,30686,24884,41890,58890
rna-XM_020099178.1,127,122,547,326,163,91,188,876
rna-XM_020108260.1,594,407,429,660,545,353,637,646
rna-XM_020108252.1,65,149,408,23,3,355,278,627
rna-XM_020099762.1,968,860,844,808,873,795,718,783
rna-XM_020100695.1,1750,1866,1988,1079,1584,1806,3701,3141
rna-XM_020113049.1,604,659,845,370,618,404,583,800
rna-XM_020102286.1,180,176,235,148,190,67,85,117
rna-XM_020109093.1,103,156,137,58,109,152,193,211
rna-XM_020109169.1,486,626,502,460,459,433,453,308
rna-XM_020112580.1,8,16,28,22,13,10,14,27
rna-XM_020112569.1,13,0,14,13,0,16,15,29
rna-XM_020112599.1,75,59,120,123,115,106,120,173
rna-XM_020112755.1,131,130,194,55,128,159,184,219
rna-XM_020107590.1,103,85,495,166,86,67,27,391
rna-XM_020107583.1,1641,1212,1529,984,1900,926,745,445
rna-XM_020107574.1,345,348,452,361,429,348,393,592
rna-XM_020107562.1,451,314,426,392,456,257,298,574
rna-XM_020101056.1,242,119,59,68,84,115,55,47
rna-XM_020107337.1,162,126,307,43,379,44,7,137
rna-XM_020107358.1,42,0,324,0,311,0,11,0
rna-XM_020107321.1,1180,769,636,334,466,565,583,497
rna-XM_020107327.1,4,0,0,0,140,0,0,1
rna-XM_020107369.1,167,0,481,161,196,199,421,463
rna-XM_020102299.1,275,270,460,336,247,296,469,501
rna-XM_020102348.1,154,199,223,224,102,158,181,152
rna-XM_020102384.1,79,55,51,49,64,56,56,62
rna-XM_020110145.1,0,0,0,0,0,0,0,133
rna-XM_020110153.1,0,0,202,78,0,0,184,129
rna-XM_020110138.1,0,0,0,0,0,0,0,75
rna-XM_020110122.1,272,270,106,136,81,347,55,78
rna-XM_020110131.1,157,95,74,107,335,0,167,63
rna-XR_002203292.1,0,0,0,0,0,0,0,6
rna-XR_002203293.1,0,0,0,0,0,0,0,0
rna-XM_020108867.1,0,0,0,0,3,0,0,2
rna-XR_002204002.1,0,0,0,0,0,0,0,0
rna-XM_020110804.1,0,0,0,0,0,0,0,0
rna-XM_020110812.1,0,0,0,0,0,0,0,0
rna-XR_002203650.1,0,0,0,0,0,0,0,0
